Timestamp,RSSI,Link Quality,Ping Delay,label
2025-04-14 08:51:34,-47,63,3.71,0
2025-04-14 08:51:44,-47,63,2.54,0
2025-04-14 08:51:55,-47,63,4.11,0
2025-04-14 08:52:05,-49,61,5.61,0
2025-04-14 08:52:15,-48,62,4.09,0
2025-04-14 08:52:25,-47,63,6.14,0
2025-04-14 08:52:35,-47,63,3.25,0
2025-04-14 08:52:45,-48,62,4.06,0
2025-04-14 08:52:55,-48,62,4.81,0
2025-04-14 08:53:05,-48,62,5.11,0
2025-04-14 08:53:15,-48,62,5.7,0
2025-04-14 08:53:25,-48,62,5.78,0
2025-04-14 08:53:35,-48,62,3.71,0
2025-04-14 08:53:45,-48,62,4.91,0
2025-04-14 08:53:55,-48,62,4.91,0
2025-04-14 08:54:05,-48,62,6.02,0
2025-04-14 08:54:15,-48,62,7.43,0
2025-04-14 08:54:25,-48,62,3.54,0
2025-04-14 08:54:35,-48,62,4.93,0
2025-04-14 08:54:45,-48,62,2.86,0
2025-04-14 08:54:55,-48,62,5.68,0
2025-04-14 08:55:05,-48,62,4.09,0
2025-04-14 08:55:15,-48,62,19.6,0
2025-04-14 08:55:25,-49,61,3.49,0
2025-04-14 08:55:35,-48,62,4.64,0
2025-04-14 08:55:45,-47,63,3.82,0
2025-04-14 08:55:55,-47,63,4.92,0
2025-04-14 08:56:05,-48,62,4.48,0
2025-04-14 08:56:15,-47,63,4.54,0
2025-04-14 08:56:25,-47,63,4.49,0
2025-04-14 08:56:35,-48,62,3.63,0
2025-04-14 08:56:45,-47,63,6.68,0
2025-04-14 08:56:55,-47,63,12.6,0
2025-04-14 08:57:05,-48,62,5.22,0
2025-04-14 08:57:15,-49,61,6.68,0
2025-04-14 08:57:25,-49,61,3.53,0
2025-04-14 08:57:35,-49,61,6.46,0
2025-04-14 08:57:45,-49,61,4.5,0
2025-04-14 08:57:55,-48,62,4.15,0
2025-04-14 08:58:05,-48,62,5.92,0
2025-04-14 08:58:15,-48,62,5.74,0
2025-04-14 08:58:25,-48,62,6.48,0
2025-04-14 08:58:35,-49,61,6.39,0
2025-04-14 08:58:45,-48,62,8.47,0
2025-04-14 08:58:55,-48,62,7.05,0
2025-04-14 08:59:05,-48,62,5.47,0
2025-04-14 08:59:15,-48,62,5.77,0
2025-04-14 08:59:25,-48,62,4.62,0
2025-04-14 08:59:35,-47,63,6.12,0
2025-04-14 08:59:45,-48,62,4.69,0
2025-04-14 08:59:55,-48,62,4.41,0
2025-04-14 09:00:05,-48,62,4.26,0
2025-04-14 09:00:15,-48,62,12.5,0
2025-04-14 09:00:25,-48,62,5.17,0
2025-04-14 09:00:35,-48,62,4.12,0
2025-04-14 09:00:45,-48,62,3.39,0
2025-04-14 09:00:55,-48,62,3.21,0
2025-04-14 09:01:05,-48,62,6.46,0
2025-04-14 09:01:16,-48,62,7.58,0
2025-04-14 09:01:26,-49,61,5.17,0
2025-04-14 09:01:36,-49,61,4.45,0
2025-04-14 09:01:46,-48,62,3.99,0
2025-04-14 09:01:56,-48,62,4.37,0
2025-04-14 09:02:06,-48,62,5.09,0
2025-04-14 09:02:16,-48,62,3.94,0
2025-04-14 09:02:26,-48,62,3.1,0
2025-04-14 09:02:36,-48,62,3.56,0
2025-04-14 09:02:46,-47,63,4.01,0
2025-04-14 09:02:56,-47,63,3.06,0
2025-04-14 09:03:06,-47,63,3.52,0
2025-04-14 09:03:16,-48,62,5.06,0
2025-04-14 09:03:26,-48,62,3.94,0
2025-04-14 09:03:36,-48,62,9.96,0
2025-04-14 09:03:46,-48,62,3.57,0
2025-04-14 09:03:56,-48,62,6.45,0
2025-04-14 09:04:06,-49,62,2.76,0
2025-04-14 09:04:16,-47,63,3.74,0
2025-04-14 09:04:26,-49,61,3.3,0
2025-04-14 09:04:36,-48,62,3.51,0
2025-04-14 09:04:46,-48,62,3.9,0
2025-04-14 09:04:56,-48,62,2.87,0
2025-04-14 09:05:06,-48,62,4.06,0
2025-04-14 09:05:16,-48,62,4.31,0
2025-04-14 09:05:26,-48,62,3.88,0
2025-04-14 09:05:36,-48,62,3.18,0
2025-04-14 09:05:46,-47,63,4.66,0
2025-04-14 09:05:56,-47,63,8.08,0
2025-04-14 09:06:06,-48,62,4.7,0
2025-04-14 09:06:16,-47,63,4.96,0
2025-04-14 09:06:26,-47,63,4.61,0
2025-04-14 09:06:36,-48,62,3.88,0
2025-04-14 09:06:46,-48,62,6.25,0
2025-04-14 09:06:56,-48,62,5.65,0
2025-04-14 09:07:06,-48,62,4.16,0
2025-04-14 09:07:16,-47,63,3.41,0
2025-04-14 09:07:26,-49,61,3.59,0
2025-04-14 09:07:36,-48,62,4.06,0
2025-04-14 09:07:46,-49,61,5.41,0
2025-04-14 09:07:56,-49,61,4.2,0
2025-04-14 09:08:06,-49,61,5.24,0
2025-04-14 09:08:16,-48,62,4.1,0
2025-04-14 09:08:26,-48,62,5.38,0
2025-04-14 09:08:36,-48,62,4.05,0
2025-04-14 09:08:46,-49,61,10.4,0
2025-04-14 09:08:56,-50,60,4.29,0
2025-04-14 09:09:06,-48,62,5.83,0
2025-04-14 09:09:16,-48,62,3.45,0
2025-04-14 09:09:26,-48,62,4.1,0
2025-04-14 09:09:36,-48,62,4.1,0
2025-04-14 09:09:46,-49,61,6.96,0
2025-04-14 09:09:56,-48,62,4.69,0
2025-04-14 09:10:06,-49,61,6.44,0
2025-04-14 09:10:16,-49,61,4.66,0
2025-04-14 09:10:26,-48,62,4.83,0
2025-04-14 09:10:36,-48,62,2.96,0
2025-04-14 09:10:46,-49,61,4.35,0
2025-04-14 09:10:57,-49,61,7.54,0
2025-04-14 09:11:07,-49,61,3.14,0
2025-04-14 09:11:17,-49,61,6.43,0
2025-04-14 09:11:27,-48,62,5.26,0
2025-04-14 09:11:37,-48,62,11.4,0
2025-04-14 09:11:47,-48,62,6.63,0
2025-04-14 09:11:57,-49,61,2.9,0
2025-04-14 09:12:07,-50,60,5.93,0
2025-04-14 09:12:17,-48,62,4.14,0
2025-04-14 09:12:27,-48,62,5.24,0
2025-04-14 09:12:37,-48,62,4.17,0
2025-04-14 09:12:47,-48,62,19.4,0
2025-04-14 09:12:57,-48,62,16.2,0
2025-04-14 09:13:07,-49,61,6.2,0
2025-04-14 09:13:17,-49,61,7.36,0
2025-04-14 09:13:27,-48,62,6.29,0
2025-04-14 09:13:37,-48,62,4.69,0
2025-04-14 09:13:47,-48,62,2.64,0
2025-04-14 09:13:57,-48,62,7.21,0
2025-04-14 09:14:07,-48,62,6.85,0
2025-04-14 09:14:17,-48,62,4.77,0
2025-04-14 09:14:27,-49,61,4.31,0
2025-04-14 09:14:37,-48,62,10.5,0
2025-04-14 09:14:47,-48,62,5.63,0
2025-04-14 09:14:57,-48,62,5.63,0
2025-04-14 09:15:07,-47,63,5.92,0
2025-04-14 09:15:17,-48,62,3.88,0
2025-04-14 09:15:27,-47,63,4.26,0
2025-04-14 09:15:37,-48,62,5.64,0
2025-04-14 09:15:47,-48,62,4.01,0
2025-04-14 09:15:57,-48,62,5.58,0
2025-04-14 09:16:07,-48,62,6.31,0
2025-04-14 09:16:17,-48,62,7.33,0
2025-04-14 09:16:27,-48,62,77.3,0
2025-04-14 09:16:37,-48,62,4.3,0
2025-04-14 09:16:47,-48,62,6.48,0
2025-04-14 09:16:57,-48,62,4.42,0
2025-04-14 09:17:07,-48,62,2.98,0
2025-04-14 09:17:17,-48,62,4.33,0
2025-04-14 09:17:27,-49,61,3.01,0
2025-04-14 09:17:37,-48,62,5.47,0
2025-04-14 09:17:47,-48,62,3.45,0
2025-04-14 09:17:57,-49,61,5.06,0
2025-04-14 09:18:07,-48,62,17.8,0
2025-04-14 09:18:17,-48,62,5.47,0
2025-04-14 09:18:27,-48,62,4.41,0
2025-04-14 09:18:37,-50,60,3.58,0
2025-04-14 09:18:47,-48,62,11.3,0
2025-04-14 09:18:57,-48,62,4.08,0
2025-04-14 09:19:08,-48,62,2.78,0
2025-04-14 09:19:18,-48,62,4.43,0
2025-04-14 09:19:28,-48,62,3.46,0
2025-04-14 09:19:38,-48,62,3.95,0
2025-04-14 09:19:48,-48,62,8.72,0
2025-04-14 09:19:58,-48,62,2.37,0
2025-04-14 09:20:08,-48,62,3.93,0
2025-04-14 09:20:18,-48,62,5.83,0
2025-04-14 09:20:28,-48,62,6.35,0
2025-04-14 09:20:38,-47,63,4.5,0
2025-04-14 09:20:48,-48,62,4.31,0
2025-04-14 09:20:58,-48,62,4.71,0
2025-04-14 09:21:08,-48,62,6.19,0
2025-04-14 09:21:18,-48,62,4.39,0
2025-04-14 09:21:28,-49,61,6.41,0
2025-04-14 09:21:38,-49,61,3.98,0
2025-04-14 09:21:48,-48,62,4.32,0
2025-04-14 09:21:58,-48,62,4.95,0
2025-04-14 09:22:08,-49,61,8.15,0
2025-04-14 09:22:18,-48,62,5.47,0
2025-04-14 09:22:28,-48,62,10.2,0
2025-04-14 09:22:38,-48,62,4.21,0
2025-04-14 09:22:48,-48,62,6.67,0
2025-04-14 09:22:58,-49,61,5.59,0
2025-04-14 09:23:08,-49,61,4.37,0
2025-04-14 09:23:18,-49,61,28.5,0
2025-04-14 09:23:28,-52,58,6.3,0
2025-04-14 09:23:38,-49,61,5.59,0
2025-04-14 09:23:48,-49,61,4.72,0
2025-04-14 09:23:58,-50,60,2.76,0
2025-04-14 09:24:08,-49,61,11.5,0
2025-04-14 09:24:18,-48,62,5.04,0
2025-04-14 09:24:28,-50,60,4.63,0
2025-04-14 09:24:38,-48,62,7.92,0
2025-04-14 09:24:48,-54,56,3.73,0
2025-04-14 09:24:58,-49,61,16.0,0
2025-04-14 09:25:08,-50,60,5.0,0
2025-04-14 09:25:18,-50,60,4.66,0
2025-04-14 09:25:28,-49,61,4.07,0
2025-04-14 09:25:38,-50,60,6.77,0
2025-04-14 09:25:48,-49,61,6.17,0
2025-04-14 09:25:58,-49,61,5.59,0
2025-04-14 09:26:08,-49,61,8.7,0
2025-04-14 09:26:18,-48,62,3.96,0
2025-04-14 09:26:28,-49,61,6.64,0
2025-04-14 09:26:38,-49,61,3.68,0
2025-04-14 09:26:48,-48,62,7.14,0
2025-04-14 09:26:58,-48,62,6.7,0
2025-04-14 09:27:08,-48,62,4.94,0
2025-04-14 09:27:18,-47,63,4.4,0
2025-04-14 09:27:28,-47,63,3.96,0
2025-04-14 09:27:38,-49,61,5.07,0
2025-04-14 09:27:48,-48,62,3.86,0
2025-04-14 09:27:58,-47,63,5.92,0
2025-04-14 09:28:09,-47,63,7.24,0
2025-04-14 09:28:19,-48,62,3.66,0
2025-04-14 09:28:29,-48,62,4.2,0
2025-04-14 09:28:39,-47,63,3.46,0
2025-04-14 09:28:49,-47,63,3.31,0
2025-04-14 09:28:59,-47,63,3.64,0
2025-04-14 09:29:09,-47,63,4.47,0
2025-04-14 09:29:19,-47,63,5.54,0
2025-04-14 09:29:29,-47,63,7.48,0
2025-04-14 09:29:39,-47,63,3.54,0
2025-04-14 09:29:49,-47,63,10.2,0
2025-04-14 09:29:59,-47,63,6.36,0
2025-04-14 09:30:09,-48,62,4.32,0
2025-04-14 09:30:19,-48,62,3.98,0
2025-04-14 09:30:29,-47,63,3.68,0
2025-04-14 09:30:39,-47,63,6.89,0
2025-04-14 09:30:49,-47,63,4.45,0
2025-04-14 09:30:59,-47,63,3.22,0
2025-04-14 09:31:09,-48,62,5.15,0
2025-04-14 09:31:19,-47,63,4.14,0
2025-04-14 09:31:29,-47,63,3.07,0
2025-04-14 09:31:39,-48,62,4.48,0
2025-04-14 09:31:49,-48,62,7.24,0
2025-04-14 09:31:59,-47,63,4.07,0
2025-04-14 09:32:09,-48,62,5.1,0
2025-04-14 09:32:19,-47,63,2.96,0
2025-04-14 09:32:29,-47,63,4.84,0
2025-04-14 09:32:39,-49,61,4.74,0
2025-04-14 09:32:49,-48,62,2.65,0
2025-04-14 09:32:59,-47,63,7.56,0
2025-04-14 09:33:09,-47,63,4.84,0
2025-04-14 09:33:19,-48,62,4.16,0
2025-04-14 09:33:29,-47,63,3.83,0
2025-04-14 09:33:39,-48,62,5.73,0
2025-04-14 09:33:49,-53,57,2.37,0
2025-04-14 09:33:59,-48,62,4.89,0
2025-04-14 09:34:09,-49,61,5.87,0
2025-04-14 09:34:19,-48,62,4.44,0
2025-04-14 09:34:29,-48,62,3.58,0
2025-04-14 09:34:39,-48,62,8.15,0
2025-04-14 09:34:49,-47,63,3.26,0
2025-04-14 09:34:59,-47,63,4.18,0
2025-04-14 09:35:09,-48,62,3.52,0
2025-04-14 09:35:19,-48,62,4.39,0
2025-04-14 09:35:29,-48,62,4.27,0
2025-04-14 09:35:39,-48,62,6.31,0
2025-04-14 09:35:49,-47,63,4.84,0
2025-04-14 09:35:59,-47,63,2.94,0
2025-04-14 09:36:09,-47,63,4.11,0
2025-04-14 09:36:19,-48,62,14.1,0
2025-04-14 09:36:29,-48,62,7.46,0
2025-04-14 09:36:39,-48,62,15.4,0
2025-04-14 09:36:49,-48,62,5.14,0
2025-04-14 09:36:59,-48,62,3.24,0
2025-04-14 09:37:09,-48,62,6.48,0
2025-04-14 09:37:19,-48,62,5.73,0
2025-04-14 09:37:29,-47,63,4.22,0
2025-04-14 09:37:40,-48,62,6.7,0
2025-04-14 09:37:50,-48,62,4.84,0
2025-04-14 09:38:00,-47,63,18.7,0
2025-04-14 09:38:10,-48,62,5.39,0
2025-04-14 09:38:20,-47,63,4.34,0
2025-04-14 09:38:30,-47,63,4.55,0
2025-04-14 09:38:40,-47,63,4.05,0
2025-04-14 09:38:50,-47,63,19.4,0
2025-04-14 09:39:00,-47,63,12.4,0
2025-04-14 09:39:10,-47,63,3.4,0
2025-04-14 09:39:20,-47,63,4.47,0
2025-04-14 09:39:30,-47,63,7.59,0
2025-04-14 09:39:40,-47,63,4.22,0
2025-04-14 09:39:50,-47,63,4.74,0
2025-04-14 09:40:00,-49,61,5.93,0
2025-04-14 09:40:10,-48,62,4.93,0
2025-04-14 09:40:20,-48,62,3.27,0
2025-04-14 09:40:30,-48,62,4.18,0
2025-04-14 09:40:40,-48,62,3.69,0
2025-04-14 09:40:50,-48,62,3.19,0
2025-04-14 09:41:00,-49,61,6.5,0
2025-04-14 09:41:10,-49,61,6.26,0
2025-04-14 09:41:20,-49,61,7.07,0
2025-04-14 09:41:30,-51,59,4.46,0
2025-04-14 09:41:40,-50,60,4.29,0
2025-04-14 09:41:50,-49,61,4.08,0
2025-04-14 09:42:00,-50,60,8.03,0
2025-04-14 09:42:10,-50,60,5.19,0
2025-04-14 09:42:20,-50,60,3.54,0
2025-04-14 09:42:30,-50,60,2.97,0
2025-04-14 09:42:40,-49,61,4.93,0
2025-04-14 09:42:50,-49,61,3.94,0
2025-04-14 09:43:00,-49,61,3.29,0
2025-04-14 09:43:10,-49,61,24.8,0
2025-04-14 09:43:20,-48,62,4.67,0
2025-04-14 09:43:30,-50,60,2.79,0
2025-04-14 09:43:40,-48,62,4.32,0
2025-04-14 09:43:50,-48,62,4.06,0
2025-04-14 09:44:00,-49,61,6.27,0
2025-04-14 09:44:10,-48,62,5.17,0
2025-04-14 09:44:20,-48,62,4.03,0
2025-04-14 09:44:30,-47,63,4.27,0
2025-04-14 09:44:40,-48,62,5.06,0
2025-04-14 09:44:50,-49,61,12.5,0
2025-04-14 09:45:00,-48,62,7.22,0
2025-04-14 09:45:10,-48,62,6.46,0
2025-04-14 09:45:20,-48,62,4.73,0
2025-04-14 09:45:30,-48,62,7.09,0
2025-04-14 09:45:40,-47,63,4.0,0
2025-04-14 09:45:50,-47,63,6.63,0
2025-04-14 09:46:00,-48,62,3.23,0
2025-04-14 09:46:10,-48,62,5.11,0
2025-04-14 09:46:20,-47,63,4.49,0
2025-04-14 09:46:30,-47,63,5.72,0
2025-04-14 09:46:41,-47,63,2.91,0
2025-04-14 09:46:51,-47,63,4.38,0
2025-04-14 09:47:01,-49,61,2.45,0
2025-04-14 09:47:11,-48,62,5.16,0
2025-04-14 09:47:21,-48,62,2.19,0
2025-04-14 09:47:31,-49,61,7.06,0
2025-04-14 09:47:41,-48,61,6.31,0
2025-04-14 09:47:51,-48,62,3.31,0
2025-04-14 09:48:01,-49,61,6.96,0
2025-04-14 09:48:11,-49,61,5.01,0
2025-04-14 09:48:21,-48,62,4.21,0
2025-04-14 09:48:31,-48,62,6.4,0
2025-04-14 09:48:41,-48,62,4.39,0
2025-04-14 09:48:51,-49,61,3.71,0
2025-04-14 09:49:01,-48,62,6.75,0
2025-04-14 09:49:11,-48,62,2.9,0
2025-04-14 09:49:21,-48,62,4.15,0
2025-04-14 09:49:31,-48,62,3.73,0
2025-04-14 09:49:41,-48,62,9.09,0
2025-04-14 09:49:51,-47,63,6.11,0
2025-04-14 09:50:01,-48,62,2.85,0
2025-04-14 09:50:11,-48,62,4.38,0
2025-04-14 09:50:21,-47,63,3.88,0
2025-04-14 09:50:31,-47,63,3.31,0
2025-04-14 09:50:41,-47,63,8.06,0
2025-04-14 09:50:51,-47,63,3.32,0
2025-04-14 09:51:01,-47,63,5.36,0
2025-04-14 09:51:11,-47,63,7.45,0
2025-04-14 09:51:21,-48,62,4.25,0
2025-04-14 09:51:31,-48,62,5.34,0
2025-04-14 09:51:41,-48,62,4.44,0
2025-04-14 09:51:51,-48,62,4.19,0
2025-04-14 09:52:01,-48,62,5.2,0
2025-04-14 09:52:11,-48,62,5.02,0
2025-04-14 09:52:21,-49,61,3.79,0
2025-04-14 09:52:31,-48,62,7.59,0
2025-04-14 09:52:41,-48,62,3.69,0
2025-04-14 09:52:51,-48,62,3.21,0
2025-04-14 09:53:01,-48,62,7.38,0
2025-04-14 09:53:11,-48,62,3.87,0
2025-04-14 09:53:21,-47,63,5.53,0
2025-04-14 09:53:31,-48,62,2.94,0
2025-04-14 09:53:41,-48,62,4.35,0
2025-04-14 09:53:51,-49,61,3.71,0
2025-04-14 09:54:01,-47,63,3.35,0
2025-04-14 09:54:11,-48,62,4.81,0
2025-04-14 09:54:21,-49,61,5.85,0
2025-04-14 09:54:31,-49,61,10.4,0
2025-04-14 09:54:41,-49,61,3.45,0
2025-04-14 09:54:51,-48,62,4.31,0
2025-04-14 09:55:01,-48,62,3.86,0
2025-04-14 09:55:11,-47,63,4.35,0
2025-04-14 09:55:21,-48,62,6.53,0
2025-04-14 09:55:31,-47,63,6.09,0
2025-04-14 09:55:41,-48,62,7.52,0
2025-04-14 09:55:51,-47,63,6.72,0
2025-04-14 09:56:01,-47,63,7.7,0
2025-04-14 09:56:12,-48,62,5.92,0
2025-04-14 09:56:22,-48,62,5.84,0
2025-04-14 09:56:32,-46,64,7.15,0
2025-04-14 09:56:42,-47,63,3.89,0
2025-04-14 09:56:52,-48,62,3.0,0
2025-04-14 09:57:02,-47,63,6.14,0
2025-04-14 09:57:12,-47,63,6.45,0
2025-04-14 09:57:22,-48,62,5.26,0
2025-04-14 09:57:32,-47,63,6.48,0
2025-04-14 09:57:42,-48,62,3.58,0
2025-04-14 09:57:52,-48,62,6.59,0
2025-04-14 09:58:02,-48,62,3.4,0
2025-04-14 09:58:12,-47,63,3.79,0
2025-04-14 09:58:22,-48,62,3.91,0
2025-04-14 09:58:32,-48,62,8.95,0
2025-04-14 09:58:42,-48,62,3.12,0
2025-04-14 09:58:52,-48,62,6.19,0
2025-04-14 09:59:02,-47,63,6.47,0
2025-04-14 09:59:12,-47,63,5.17,0
2025-04-14 09:59:22,-47,63,3.5,0
2025-04-14 09:59:32,-47,63,3.25,0
2025-04-14 09:59:42,-48,62,4.03,0
2025-04-14 09:59:52,-47,63,4.49,0
2025-04-14 10:00:02,-47,63,3.22,0
2025-04-14 10:00:12,-47,63,3.9,0
2025-04-14 10:00:22,-47,63,7.97,0
2025-04-14 10:00:32,-48,62,4.7,0
2025-04-14 10:00:42,-48,62,3.87,0
2025-04-14 10:00:52,-48,62,3.11,0
2025-04-14 10:01:02,-47,63,4.01,0
2025-04-14 10:01:12,-47,63,4.57,0
2025-04-14 10:01:22,-48,62,2.66,0
2025-04-14 10:01:32,-47,63,5.88,0
2025-04-14 10:01:42,-47,63,3.6,0
2025-04-14 10:01:52,-47,63,3.66,0
2025-04-14 10:02:02,-47,63,3.85,0
2025-04-14 10:02:12,-47,63,7.9,0
2025-04-14 10:02:22,-48,62,4.16,0
2025-04-14 10:02:32,-47,63,4.17,0
2025-04-14 10:02:42,-47,63,3.99,0
2025-04-14 10:02:52,-48,62,6.18,0
2025-04-14 10:03:02,-47,63,3.92,0
2025-04-14 10:03:12,-47,63,4.18,0
2025-04-14 10:03:22,-48,62,4.17,0
2025-04-14 10:03:32,-48,62,6.05,0
2025-04-14 10:03:42,-48,62,3.8,0
2025-04-14 10:03:52,-48,62,3.86,0
2025-04-14 10:04:02,-47,63,7.56,0
2025-04-14 10:04:12,-47,63,4.46,0
2025-04-14 10:04:22,-47,63,3.27,0
2025-04-14 10:04:32,-47,63,4.17,0
2025-04-14 10:04:42,-47,63,4.31,0
2025-04-14 10:04:52,-47,63,3.1,0
2025-04-14 10:05:02,-47,63,10.4,0
2025-04-14 10:05:12,-47,63,6.96,0
2025-04-14 10:05:22,-47,63,5.49,0
2025-04-14 10:05:32,-48,62,6.39,0
2025-04-14 10:05:42,-48,62,4.31,0
2025-04-14 10:05:53,-48,62,4.17,0
2025-04-14 10:06:03,-48,62,6.32,0
2025-04-14 10:06:13,-47,63,5.56,0
2025-04-14 10:06:23,-47,63,5.63,0
2025-04-14 10:06:33,-47,63,3.42,0
2025-04-14 10:06:43,-47,63,3.84,0
2025-04-14 10:06:53,-48,62,4.86,0
2025-04-14 10:07:03,-48,62,5.52,0
2025-04-14 10:07:13,-48,62,5.03,0
2025-04-14 10:07:23,-48,62,4.09,0
2025-04-14 10:07:33,-49,61,2.94,0
2025-04-14 10:07:43,-47,63,4.2,0
2025-04-14 10:07:53,-47,63,13.9,0
2025-04-14 10:08:03,-48,62,13.8,0
2025-04-14 10:08:13,-48,62,4.41,0
2025-04-14 10:08:23,-48,62,5.22,0
2025-04-14 10:08:33,-48,62,2.79,0
2025-04-14 10:08:43,-48,62,4.38,0
2025-04-14 10:08:53,-48,62,3.01,0
2025-04-14 10:09:03,-48,62,3.97,0
2025-04-14 10:09:13,-49,61,3.16,0
2025-04-14 10:09:23,-49,61,3.74,0
2025-04-14 10:09:33,-49,61,4.2,0
2025-04-14 10:09:43,-49,61,4.53,0
2025-04-14 10:09:53,-48,62,6.94,0
2025-04-14 10:10:03,-48,62,2.98,0
2025-04-14 10:10:13,-48,62,3.58,0
2025-04-14 10:10:23,-48,62,3.77,0
2025-04-14 10:10:33,-48,62,4.43,0
2025-04-14 10:10:43,-48,62,5.01,0
2025-04-14 10:10:53,-48,62,4.54,0
2025-04-14 10:11:03,-48,62,4.82,0
2025-04-14 10:11:13,-48,62,4.36,0
2025-04-14 10:11:23,-49,61,4.23,0
2025-04-14 10:11:33,-49,61,4.01,0
2025-04-14 10:11:43,-49,61,5.58,0
2025-04-14 10:11:53,-49,61,3.85,0
2025-04-14 10:12:03,-51,59,6.36,0
2025-04-14 10:12:13,-49,61,7.96,0
2025-04-14 10:12:23,-49,61,3.84,0
2025-04-14 10:12:33,-50,60,4.6,0
2025-04-14 10:12:43,-49,61,6.0,0
2025-04-14 10:12:53,-49,61,3.12,0
2025-04-14 10:13:03,-49,61,3.37,0
2025-04-14 10:13:13,-49,61,3.7,0
2025-04-14 10:13:23,-48,62,8.17,0
2025-04-14 10:13:33,-49,61,4.06,0
2025-04-14 10:13:43,-49,61,3.89,0
2025-04-14 10:13:53,-49,61,4.02,0
2025-04-14 10:14:03,-49,61,3.46,0
2025-04-14 10:14:13,-49,61,3.33,0
2025-04-14 10:14:23,-50,60,4.18,0
2025-04-14 10:14:33,-49,61,3.03,0
2025-04-14 10:14:43,-50,60,4.03,0
2025-04-14 10:14:53,-49,61,3.61,0
2025-04-14 10:15:03,-49,61,3.58,0
2025-04-14 10:15:13,-49,61,4.33,0
2025-04-14 10:15:23,-48,62,3.99,0
2025-04-14 10:15:34,-48,62,7.12,0
2025-04-14 10:15:44,-48,62,4.35,0
2025-04-14 10:15:54,-48,62,3.36,0
2025-04-14 10:16:04,-49,61,3.01,0
2025-04-14 10:16:14,-49,61,4.29,0
2025-04-14 10:16:24,-49,61,4.6,0
2025-04-14 10:16:34,-49,61,4.62,0
2025-04-14 10:16:44,-50,60,4.1,0
2025-04-14 10:16:54,-49,61,3.53,0
2025-04-14 10:17:04,-49,61,5.08,0
2025-04-14 10:17:14,-49,61,8.81,0
2025-04-14 10:17:24,-49,61,4.25,0
2025-04-14 10:17:34,-49,61,5.83,0
2025-04-14 10:17:44,-51,59,3.32,0
2025-04-14 10:17:54,-49,61,4.35,0
2025-04-14 10:18:04,-50,60,6.79,0
2025-04-14 10:18:14,-49,61,3.65,0
2025-04-14 10:18:24,-48,62,3.82,0
2025-04-14 10:18:34,-49,61,4.27,0
2025-04-14 10:18:44,-49,61,5.21,0
2025-04-14 10:18:54,-49,61,3.58,0
2025-04-14 10:19:04,-49,61,6.86,0
2025-04-14 10:19:14,-49,61,3.23,0
2025-04-14 10:19:24,-49,61,7.4,0
2025-04-14 10:19:34,-49,61,8.35,0
2025-04-14 10:19:44,-49,61,4.19,0
2025-04-14 10:19:54,-49,61,9.07,0
2025-04-14 10:20:04,-49,61,8.42,0
2025-04-14 10:20:14,-49,61,4.25,0
2025-04-14 10:20:24,-49,61,3.21,0
2025-04-14 10:20:34,-49,61,6.28,0
2025-04-14 10:20:44,-49,61,4.06,0
2025-04-14 10:20:54,-49,61,4.61,0
2025-04-14 10:21:04,-49,61,4.38,0
2025-04-14 10:21:14,-48,62,7.27,0
2025-04-14 10:21:24,-48,62,9.72,0
2025-04-14 10:21:34,-48,62,5.85,0
2025-04-14 10:21:44,-49,61,4.71,0
2025-04-14 10:21:54,-48,62,7.21,0
2025-04-14 10:22:04,-48,62,3.42,0
2025-04-14 10:22:14,-48,62,6.62,0
2025-04-14 10:22:24,-49,61,3.38,0
2025-04-14 10:22:34,-49,61,2.94,0
2025-04-14 10:22:44,-49,61,4.3,0
2025-04-14 10:22:54,-49,61,3.37,0
2025-04-14 10:23:04,-49,61,2.72,0
2025-04-14 10:23:14,-49,61,4.98,0
2025-04-14 10:23:24,-49,61,5.24,0
2025-04-14 10:23:34,-49,61,3.4,0
2025-04-14 10:23:44,-49,61,4.38,0
2025-04-14 10:23:54,-49,61,3.43,0
2025-04-14 10:24:04,-49,61,6.26,0
2025-04-14 10:24:14,-49,61,6.91,0
2025-04-14 10:24:24,-48,62,2.87,0
2025-04-14 10:24:34,-48,62,4.32,0
2025-04-14 10:24:44,-49,61,3.44,0
2025-04-14 10:24:54,-49,61,4.11,0
2025-04-14 10:25:05,-50,60,4.4,0
2025-04-14 10:25:15,-49,61,7.57,0
2025-04-14 10:25:25,-48,62,3.06,0
2025-04-14 10:25:35,-48,62,5.3,0
2025-04-14 10:25:45,-49,61,4.34,0
2025-04-14 10:25:55,-49,61,4.93,0
2025-04-14 10:26:05,-48,62,4.45,0
2025-04-14 10:26:15,-48,62,3.4,0
2025-04-14 10:26:25,-50,60,5.04,0
2025-04-14 10:26:35,-50,60,6.14,0
2025-04-14 10:26:45,-50,60,5.87,0
2025-04-14 10:26:55,-50,60,4.49,0
2025-04-14 10:27:05,-50,60,7.08,0
2025-04-14 10:27:15,-49,61,3.46,0
2025-04-14 10:27:25,-50,60,3.34,0
2025-04-14 10:27:35,-50,60,5.22,0
2025-04-14 10:27:45,-50,60,4.53,0
2025-04-14 10:27:55,-50,60,4.15,0
2025-04-14 10:28:05,-50,60,6.84,0
2025-04-14 10:28:15,-50,60,4.62,0
2025-04-14 10:28:25,-50,60,2.74,0
2025-04-14 10:28:35,-49,61,6.03,0
